"ZCTA","third_spaces_total","population","thirdspaces_pop"
"95497",0,1156,0
"95501",208,23948,868.548521797227
"95503",44,24631,178.636677357801
"95511",0,138,0
"95514",0,109,0
"95519",27,18831,143.380595826032
"95521",145,21193,684.188175340914
"95524",3,1764,170.068027210884
"95525",0,1403,0
"95526",0,210,0
"95527",0,437,0
"95528",0,1745,0
"95531",46,24052,191.252286712124
"95536",9,3081,292.112950340798
"95537",0,577,0
"95538",,,
"95540",52,14316,363.229952500699
"95542",15,2262,663.129973474801
"95543",0,629,0
"95545",0,110,0
"95546",0,3507,0
"95547",0,1051,0
"95548",0,1123,0
"95549",0,1088,0
"95550",0,172,0
"95551",0,1601,0
"95552",0,699,0
"95553",0,783,0
"95554",0,419,0
"95555",0,390,0
"95556",0,910,0
"95558",0,409,0
"95559",0,102,0
"95560",9,1534,586.701434159061
"95562",3,3412,87.9249706916764
"95563",0,591,0
"95564",0,465,0
"95565",0,662,0
"95567",0,1888,0
"95568",0,211,0
"95569",0,244,0
"95570",5,2599,192.381685263563
"95571",0,124,0
"95573",10,1285,778.210116731517
"95585",0,420,0
"95587",0,62,0
"95589",4,1140,350.877192982456
"95595",0,160,0
"95601",0,136,0
"95602",32,18588,172.15407789972
"95603",230,29930,768.459739391914
"95604",0,62,0
"95605",36,14468,248.824993088195
"95606",0,303,0
"95607",0,303,0
"95608",167,62330,267.928766244184
"95610",186,46924,396.38564487256
"95612",0,1465,0
"95613",,,
"95614",6,4446,134.952766531714
"95615",0,877,0
"95616",246,53805,457.20657931419
"95618",59,27238,216.609148983038
"95619",9,6504,138.376383763838
"95620",74,22312,331.660093223378
"95621",67,41755,160.459825170638
"95623",6,3949,151.93719929096
"95624",241,67017,359.610248145993
"95625",0,175,0
"95626",3,5879,51.0290865793502
"95627",0,4516,0
"95628",165,40922,403.206099408631
"95629",0,511,0
"95630",422,79584,530.257338158424
"95631",6,6604,90.8540278619019
"95632",73,32039,227.84731108961
"95633",0,4482,0
"95634",5,3921,127.518490181076
"95635",0,801,0
"95636",0,1382,0
"95637",0,140,0
"95638",0,2142,0
"95639",0,309,0
"95640",11,11872,92.654986522911
"95641",12,1459,822.481151473612
"95642",63,6547,962.272796700779
"95645",0,1704,0
"95646",3,156,1923.07692307692
"95648",127,52777,240.635125149213
"95650",49,15172,322.963353546006
"95651",8,480,1666.66666666667
"95652",3,635,472.44094488189
"95653",0,502,0
"95655",6,4334,138.440239963083
"95658",13,6491,200.277307040518
"95659",0,748,0
"95660",79,36820,214.557305812059
"95661",237,31851,744.089667514364
"95662",64,32363,197.756697463152
"95663",0,2787,0
"95664",0,1280,0
"95665",11,3729,294.985250737463
"95666",9,4692,191.815856777494
"95667",162,35452,456.955884012185
"95668",0,588,0
"95669",10,4899,204.123290467442
"95670",207,57222,361.748977665933
"95671",,,
"95672",4,6543,61.1340363747516
"95673",24,16337,146.905796657893
"95674",0,910,0
"95675",0,420,0
"95676",,,
"95677",138,26872,513.545698124442
"95678",345,43078,800.872835321974
"95679",0,63,0
"95680",0,0,0
"95681",3,1023,293.255131964809
"95682",108,29556,365.408038976857
"95683",14,6084,230.111768573307
"95684",6,2857,210.010500525026
"95685",12,4796,250.208507089241
"95686",0,1133,0
"95687",166,69073,240.325452781839
"95688",199,38114,522.117856955449
"95689",0,1454,0
"95690",10,2060,485.436893203883
"95691",151,39198,385.223735904893
"95692",15,4924,304.630381803412
"95693",3,6404,46.8457214241099
"95694",32,10549,303.346288747749
"95695",135,40340,334.655428854735
"95697",0,188,0
"95698",0,193,0
"95699",0,13,0
"95701",0,1064,0
"95703",0,910,0
"95709",5,5634,88.746893858715
"95713",20,10545,189.663347558084
"95714",0,445,0
"95715",0,101,0
"95717",0,150,0
"95720",0,108,0
"95721",0,0,0
"95722",8,4969,160.998188770376
"95726",12,8207,146.216644328013
"95728",4,328,1219.51219512195
"95735",0,33,0
"95736",0,277,0
"95742",54,12643,427.113817922961
"95746",69,23208,297.311271975181
"95747",126,68541,183.831575261522
"95757",66,51676,127.71886368914
"95758",246,65952,372.998544395924
"95762",137,43396,315.697299290257
"95765",127,39992,317.56351270254
"95776",83,24311,341.409238616264
"95811",154,6878,2239.02297179413
"95814",499,12551,3975.77882240459
"95815",149,25966,573.827312639606
"95816",204,16913,1206.17276651097
"95817",52,13966,372.332808248604
"95818",159,21437,741.708261417176
"95819",127,20379,623.190539280632
"95820",118,35145,335.75188504766
"95821",142,36434,389.745841796125
"95822",152,45123,336.857035214857
"95823",259,80842,320.378021325549
"95824",74,30213,244.927680137689
"95825",288,37268,772.780938070194
"95826",103,39210,262.688089773017
"95827",92,21325,431.418522860492
"95828",83,59139,140.347317337121
"95829",54,29014,186.117046942855
"95830",0,670,0
"95831",87,43141,201.664310053082
"95832",37,12695,291.453328081922
"95833",122,40380,302.129767211491
"95834",182,31077,585.642114747241
"95835",63,39444,159.720109522361
"95837",4,265,1509.43396226415
"95838",41,40068,102.326045722272
"95841",112,20063,558.241539151672
"95842",64,33287,192.267251479557
"95843",67,47928,139.793022867635
"95864",55,25001,219.991200351986
"95901",88,35181,250.135016059805
"95903",0,1601,0
"95910",0,157,0
"95912",3,5112,58.6854460093897
"95913",,,
"95914",0,660,0
"95915",0,0,0
"95916",0,1206,0
"95917",0,3881,0
"95918",0,2613,0
"95919",3,1306,229.709035222052
"95920",0,304,0
"95922",0,512,0
"95923",0,27,0
"95925",0,261,0
"95926",199,41390,480.79246194733
"95928",271,38655,701.073599793041
"95929",,,
"95930",0,115,0
"95932",24,7573,316.915357190017
"95934",0,80,0
"95935",0,113,0
"95936",0,99,0
"95937",0,1542,0
"95938",3,4202,71.3945740123751
"95939",0,592,0
"95941",0,848,0
"95942",0,1605,0
"95943",0,731,0
"95944",0,80,0
"95945",150,26281,570.754537498573
"95946",14,8335,167.966406718656
"95947",0,1676,0
"95948",29,12122,239.234449760766
"95949",36,20763,173.385348938015
"95950",0,494,0
"95951",0,2603,0
"95953",24,11073,216.743429964779
"95954",5,12221,40.9131822273136
"95955",3,1513,198.281559814937
"95956",0,399,0
"95957",0,723,0
"95958",,,
"95959",90,17838,504.540867810293
"95960",0,592,0
"95961",11,28929,38.0241280376093
"95962",0,1053,0
"95963",43,15904,270.372233400402
"95965",87,20681,420.675982786132
"95966",61,29444,207.172938459448
"95968",0,1172,0
"95969",55,19112,287.777312683131
"95970",0,533,0
"95971",34,5948,571.620712844654
"95972",,,
"95973",73,36223,201.529415012561
"95974",0,0,0
"95975",0,1736,0
"95977",0,1586,0
"95978",0,153,0
"95979",0,397,0
"95981",0,35,0
"95982",0,3097,0
"95983",0,306,0
"95984",0,303,0
"95986",0,123,0
"95987",14,6040,231.788079470199
"95988",38,8460,449.172576832151
"95991",165,40749,404.917912096002
"95993",89,37713,235.992893697134
"96001",178,34008,523.406257351211
"96002",174,33943,512.624105117403
"96003",151,44171,341.853252133753
"96006",0,615,0
"96007",68,23670,287.283481199831
"96008",3,1343,223.380491437081
"96009",0,291,0
"96010",0,96,0
"96011",0,260,0
"96013",13,4883,266.229776776572
"96014",0,160,0
"96015",0,334,0
"96016",0,366,0
"96017",0,202,0
"96019",13,10216,127.251370399374
"96020",15,2417,620.604054613157
"96021",37,14970,247.160988643955
"96022",16,14624,109.409190371991
"96023",0,1188,0
"96024",0,825,0
"96025",15,2232,672.043010752688
"96027",11,2273,483.941926968764
"96028",5,1000,500
"96029",0,190,0
"96031",0,96,0
"96032",5,2732,183.016105417277
"96033",0,484,0
"96034",0,328,0
"96035",0,3341,0
"96037",0,188,0
"96038",0,717,0
"96039",0,896,0
"96040",0,68,0
"96041",3,2871,104.493207941484
"96044",0,1125,0
"96046",0,124,0
"96047",0,939,0
"96048",0,795,0
"96050",0,414,0
"96051",3,1193,251.466890192791
"96052",0,1724,0
"96054",0,265,0
"96055",7,4194,166.90510252742
"96056",3,1730,173.410404624277
"96057",4,1089,367.309458218549
"96058",0,507,0
"96059",0,478,0
"96061",0,0,0
"96062",0,1217,0
"96063",0,250,0
"96064",0,4368,0
"96065",0,286,0
"96067",62,7050,879.432624113475
"96068",0,200,0
"96069",0,1167,0
"96071",0,21,0
"96073",12,4538,264.433671220802
"96074",0,109,0
"96075",0,353,0
"96076",0,201,0
"96078",,,
"96080",100,31009,322.487019897449
"96084",0,514,0
"96085",0,66,0
"96086",0,239,0
"96087",0,699,0
"96088",3,5022,59.7371565113501
"96090",0,503,0
"96091",0,678,0
"96092",0,320,0
"96093",19,3469,547.708273277602
"96094",19,7104,267.454954954955
"96096",0,718,0
"96097",40,9468,422.47570764681
"96101",19,5152,368.788819875776
"96103",14,1343,1042.44229337305
"96104",0,920,0
"96105",0,351,0
"96106",0,465,0
"96107",3,1057,283.822138126774
"96108",0,158,0
"96109",0,914,0
"96110",0,87,0
"96111",0,111,0
"96112",0,210,0
"96113",0,1916,0
"96114",0,3129,0
"96115",0,167,0
"96116",0,149,0
"96117",0,304,0
"96118",0,1671,0
"96119",0,11,0
"96120",5,927,539.374325782093
"96121",0,298,0
"96122",11,3594,306.065664997218
"96123",0,45,0
"96124",0,367,0
"96125",0,84,0
"96126",3,166,1807.22891566265
"96128",0,823,0
"96129",0,301,0
"96130",53,19859,266.881514678483
"96132",0,54,0
"96133",0,136,0
"96134",0,2075,0
"96135",0,280,0
"96136",0,24,0
"96137",12,3076,390.117035110533
"96140",6,1345,446.096654275093
"96141",0,463,0
"96142",0,934,0
"96143",23,3356,685.339690107271
"96145",71,2664,2665.16516516517
"96146",24,1096,2189.78102189781
"96148",6,679,883.652430044183
"96150",243,30369,800.158055912279
"96155",0,0,0
"96161",174,18782,926.418911723991
"96701",233,40279,578.465205193773
"96703",3,2356,127.334465195246
"96704",11,8462,129.992909477665
"96705",9,2662,338.09166040571
"96706",80,76081,105.151088970965
"96707",179,46529,384.706312192396
"96708",24,10889,220.405914225365
"96710",0,181,0
"96712",61,6754,903.16849274504
"96713",0,1079,0
"96714",17,1222,1391.1620294599
"96716",5,2893,172.830971310059
"96717",11,4860,226.337448559671
"96719",0,1378,0
"96720",265,48647,544.740682878698
"96722",37,1874,1974.386339381
"96725",6,3448,174.013921113689
"96726",0,332,0
"96727",4,4636,86.2812769628991
"96728",0,458,0
"96729",0,1321,0
"96730",0,1401,0
"96731",13,2956,439.78349120433
"96732",135,28240,478.045325779037
"96734",201,51715,388.668664797448
"96737",4,4803,83.281282531751
"96738",49,7793,628.769408443475
"96740",249,43045,578.464397723313
"96741",7,6603,106.012418597607
"96742",0,436,0
"96743",94,13517,695.420581489976
"96744",205,51830,395.5238278989
"96746",92,18863,487.727296824471
"96747",0,1148,0
"96748",23,4117,558.659217877095
"96749",17,17325,98.1240981240981
"96750",15,3386,443.000590667454
"96751",0,153,0
"96752",0,3470,0
"96753",241,29146,826.871611884993
"96754",19,3500,542.857142857143
"96755",8,3206,249.532127261385
"96756",60,6245,960.768614891913
"96757",0,566,0
"96759",0,1345,0
"96760",0,3038,0
"96761",260,23117,1124.71341437038
"96762",11,6504,169.126691266913
"96763",7,2888,242.382271468144
"96764",0,684,0
"96765",0,240,0
"96766",141,18584,758.717176065433
"96768",47,18592,252.796901893287
"96769",0,454,0
"96770",0,493,0
"96771",0,7736,0
"96772",0,2693,0
"96773",0,102,0
"96774",0,221,0
"96776",0,1315,0
"96777",0,2265,0
"96778",28,15198,184.234767732596
"96779",21,2514,835.322195704057
"96780",0,659,0
"96781",0,1086,0
"96782",120,37843,317.099595698015
"96783",0,1810,0
"96785",0,3926,0
"96786",67,41157,162.79126272566
"96789",124,53233,232.938215017001
"96790",18,9076,198.325253415602
"96791",17,7303,232.78104888402
"96792",78,50440,154.639175257732
"96793",143,34619,413.067968456628
"96795",21,9909,211.928549803209
"96796",11,1682,653.983353151011
"96797",225,70684,318.3181483787
"96813",393,25833,1521.30995238648
"96814",626,20348,3076.4694318852
"96815",512,25940,1973.78565921357
"96816",241,50300,479.125248508946
"96817",430,54378,790.760969509728
"96818",133,59923,221.951504430686
"96819",200,51179,390.785283026241
"96820",,,
"96821",33,18700,176.470588235294
"96822",152,46865,324.335858316441
"96825",104,28398,366.222973448834
"96826",242,31653,764.540485893912
"96848",,,
"96850",0,0,0
"96853",7,475,1473.68421052632
"96857",4,2918,137.080191912269
"96858",,,
"96859",0,0,0
"96860",6,1898,316.122233930453
"96863",0,51,0
"97001",0,385,0
"97002",5,6418,77.9058896852602
"97003",,,
"97004",3,3964,75.6811301715439
"97005",341,27393,1244.84357317563
"97006",243,74152,327.705254072716
"97007",126,71896,175.253143429398
"97008",92,30485,301.787764474332
"97009",27,8198,329.348621615028
"97011",0,813,0
"97013",98,24396,401.705197573373
"97014",0,1589,0
"97015",164,24332,674.009534769028
"97016",19,6329,300.205403697267
"97017",7,3787,184.842883548983
"97018",3,1696,176.88679245283
"97019",3,3304,90.7990314769976
"97020",0,1197,0
"97021",0,1283,0
"97022",0,3918,0
"97023",31,10481,295.773304074039
"97024",14,10014,139.804274016377
"97026",0,3926,0
"97027",31,12984,238.75539125077
"97028",3,162,1851.85185185185
"97029",0,313,0
"97030",246,38980,631.092868137506
"97031",170,18643,911.870407123317
"97032",0,5210,0
"97033",0,42,0
"97034",99,20108,492.341356673961
"97035",169,26721,632.461359979043
"97037",6,805,745.341614906832
"97038",49,15504,316.047471620227
"97039",0,494,0
"97040",0,1725,0
"97041",0,3084,0
"97042",0,2877,0
"97045",221,56558,390.74931928286
"97048",24,7591,316.163878276907
"97049",3,1725,173.913043478261
"97050",0,211,0
"97051",65,17126,379.539880882868
"97053",10,3633,275.254610514726
"97054",0,1368,0
"97055",74,18600,397.849462365591
"97056",40,12161,328.920319052709
"97057",0,12,0
"97058",110,20627,533.281621176128
"97060",77,22133,347.896805674784
"97062",125,28740,434.933890048713
"97063",0,727,0
"97064",8,3244,246.609124537608
"97065",3,626,479.233226837061
"97067",18,2004,898.203592814371
"97068",109,30085,362.306797407346
"97070",135,25163,536.502006914915
"97071",123,31034,396.339498614423
"97078",,,
"97080",75,44907,167.01182443717
"97086",169,31609,534.657850612167
"97089",25,13777,181.461856717718
"97101",7,4141,169.04129437334
"97102",0,328,0
"97103",132,17892,737.75989268947
"97106",9,4942,182.112505058681
"97107",0,2302,0
"97108",0,518,0
"97109",0,736,0
"97110",44,1286,3421.46189735614
"97111",10,3441,290.613193839
"97112",3,1688,177.725118483412
"97113",33,14689,224.657907277555
"97114",16,4675,342.245989304813
"97115",8,4021,198.95548371052
"97116",99,27349,361.987641230027
"97117",0,727,0
"97118",10,672,1488.09523809524
"97119",4,5309,75.3437558862309
"97121",0,1352,0
"97122",0,526,0
"97123",185,49522,373.571342029805
"97124",255,56101,454.537352275361
"97125",0,141,0
"97127",7,4222,165.798199905258
"97128",194,38246,507.242587460127
"97130",14,528,2651.51515151515
"97131",10,3065,326.26427406199
"97132",120,29851,401.996583029044
"97133",9,4948,181.891673403395
"97134",0,108,0
"97135",8,1016,787.40157480315
"97136",14,1909,733.368255631221
"97137",0,1087,0
"97138",129,10799,1194.55505139365
"97140",129,25778,500.426720459306
"97141",50,13557,368.813159253522
"97144",0,138,0
"97145",0,298,0
"97146",40,6980,573.065902578797
"97147",3,376,797.872340425532
"97148",5,3553,140.726146918097
"97149",0,458,0
"97201",175,17558,996.696662490033
"97202",421,43744,962.417702999268
"97203",121,34759,348.111280531661
"97204",223,1162,19191.0499139415
"97205",227,7679,2956.11407735382
"97206",220,54248,405.544904881286
"97208",6,0,0
"97209",404,19824,2037.93381759483
"97210",160,11395,1404.12461605968
"97211",256,35738,716.324360624545
"97212",123,28770,427.528675703858
"97213",190,32815,579.003504494896
"97214",535,28348,1887.25836037816
"97215",98,17354,564.711305750836
"97216",102,17757,574.421354958608
"97217",248,34881,710.988790458989
"97218",61,14666,415.927996727124
"97219",172,43274,397.467301381892
"97220",191,29318,651.476908383928
"97221",33,12104,272.637144745539
"97222",152,36904,411.879471060048
"97223",316,51513,613.437384737833
"97224",144,35949,400.567470583326
"97225",123,25965,473.714615829001
"97227",107,5911,1810.18440196244
"97229",142,71529,198.520879643222
"97230",154,39900,385.964912280702
"97231",19,3975,477.987421383648
"97232",307,14140,2171.14568599717
"97233",117,38779,301.709688233322
"97236",121,39669,305.024074214122
"97239",118,18637,633.149111981542
"97258",,,
"97266",213,36818,578.521375414199
"97267",109,33250,327.81954887218
"97301",433,57194,757.072420183935
"97302",255,40113,635.704135816319
"97303",180,41596,432.733916722762
"97304",86,32435,265.145675967319
"97305",126,44536,282.91719058739
"97306",61,32741,186.310741883266
"97310",,,
"97317",40,26408,151.469251741896
"97321",168,27131,619.217868858501
"97322",115,37343,307.955975684867
"97324",0,1495,0
"97325",12,6837,175.515577007459
"97326",0,1397,0
"97327",7,3511,199.373397892338
"97329",0,107,0
"97330",238,43155,551.500405515004
"97331",3,2868,104.602510460251
"97333",127,23493,540.586557698038
"97335",,,
"97336",,,
"97338",78,22449,347.454229587064
"97341",21,2628,799.086757990868
"97342",0,80,0
"97343",0,293,0
"97344",0,1742,0
"97345",0,549,0
"97346",0,1087,0
"97347",0,1584,0
"97348",7,1533,456.62100456621
"97350",0,149,0
"97351",48,11551,415.54843736473
"97352",8,6860,116.618075801749
"97355",124,31118,398.483193007263
"97357",0,194,0
"97358",4,2610,153.256704980843
"97360",11,2415,455.486542443064
"97361",34,12528,271.392081736909
"97362",12,4322,277.6492364646
"97364",0,501,0
"97365",125,11338,1102.48721114835
"97366",6,1980,303.030303030303
"97367",113,10023,1127.40696398284
