"ZCTA","Post.Office.Name","State","mortality_allcausemortalityrate_pop"
"90090","Dodgertown","CA",0
"90094","Playa Vista","CA",0.00576596130371094
"90095","Los Angeles","CA",0.00481996765136719
"90201","Bell Gardens","CA",0.00503417022705078
"90210","Beverly Hills","CA",0.00612912719726562
"90211","Beverly Hills","CA",0.00601759216308594
"90212","Beverly Hills","CA",0.00594366821289063
"90220","Compton","CA",0.00635918640136719
"90221","Compton","CA",0.005713466796875
"90056","Los Angeles","CA",0.00753302795410156
"90057","Los Angeles","CA",0.00499318878173828
"90058","Los Angeles","CA",0.00521803161621094
"90059","Los Angeles","CA",0.00605605041503906
"90061","Los Angeles","CA",0.00614405090332031
"92225","Blythe","CA",0.00586925598144531
"92227","Brawley","CA",0.00596217102050781
"92230","Cabazon","CA",0.00575986572265625
"90222","Compton","CA",0.005989306640625
"90230","Culver City","CA",0.005535927734375
"90232","Culver City","CA",0.00563146850585937
"90240","Downey","CA",0.00524376098632813
"90241","Downey","CA",0.005194345703125
"90242","Downey","CA",0.00525808532714844
"90245","El Segundo","CA",0.00570037109375
"90247","Gardena","CA",0.00544858459472656
"90248","Gardena","CA",0.00537487548828125
"90249","Gardena","CA",0.00585446716308594
"90250","Hawthorne","CA",0.00565083435058594
"90254","Hermosa Beach","CA",0.00608874694824219
"90255","Huntington Park","CA",0.00500592864990234
"90260","Lawndale","CA",0.00533893615722656
"90262","Lynwood","CA",0.00527200988769531
"90263","Malibu","CA",0.005539755859375
"90265","Malibu","CA",0.00604203857421875
"90266","Manhattan Beach","CA",0.00587095153808594
"90270","Maywood","CA",0.00501253601074219
"90272","Pacific Palisades","CA",0.00604172302246094
"90274","Palos Verdes Peninsula","CA",0.00563377563476563
"90275","Rancho Palos Verdes","CA",0.0053895458984375
"90277","Redondo Beach","CA",0.0059276318359375
"90278","Redondo Beach","CA",0.00557584350585937
"90280","South Gate","CA",0.00502771759033203
"90290","Topanga","CA",0.00625853210449219
"90291","Venice","CA",0.00615967407226563
"90292","Marina del Rey","CA",0.006151728515625
"90293","Playa del Rey","CA",0.00582501708984375
"92231","Calexico","CA",0.00562911560058594
"92233","Calipatria","CA",0.00607754577636719
"92234","Cathedral City","CA",0.00573666564941406
"92236","Coachella","CA",0.00518340087890625
"92239","Desert Center","CA",0.005888935546875
"92240","Desert Hot Springs","CA",0.0058129248046875
"92241","Desert Hot Springs","CA",0.00616253479003906
"92242","Earp","CA",0.00819024841308594
"92243","El Centro","CA",0.00585893249511719
"92249","Heber","CA",0.00569549987792969
"92250","Holtville","CA",0.006013876953125
"92251","Imperial","CA",0.006049091796875
"90301","Inglewood","CA",0.00603524780273438
"90302","Inglewood","CA",0.00661332885742187
"90303","Inglewood","CA",0.0061448095703125
"90304","Inglewood","CA",0.00514030822753906
"90305","Inglewood","CA",0.00776074523925781
"90401","Santa Monica","CA",0.00603083068847656
"90402","Santa Monica","CA",0.00609226318359375
"90403","Santa Monica","CA",0.00599709228515625
"90404","Santa Monica","CA",0.00574332458496094
"90405","Santa Monica","CA",0.00578559020996094
"90501","Torrance","CA",0.00516999572753906
"90502","Torrance","CA",0.00503222045898438
"90503","Torrance","CA",0.00507543243408203
"90504","Torrance","CA",0.00488041625976563
"90505","Torrance","CA",0.00525580139160156
"90506","Torrance","CA",0
"90601","Whittier","CA",0.00522238220214844
"90602","Whittier","CA",0.00521243835449219
"90603","Whittier","CA",0.00551328735351563
"90604","Whittier","CA",0.0052338720703125
"90605","Whittier","CA",0.00517139892578125
"90606","Whittier","CA",0.00509715454101563
"90620","Buena Park","CA",0.00478526397705078
"90621","Buena Park","CA",0.00473138610839844
"90623","La Palma","CA",0.00467645568847656
"90630","Cypress","CA",0.00494286041259766
"90631","La Habra","CA",0.00500087219238281
"90638","La Mirada","CA",0.005264541015625
"90640","Montebello","CA",0.00497923126220703
"90650","Norwalk","CA",0.00511553802490234
"90660","Pico Rivera","CA",0.00504673309326172
"90670","Santa Fe Springs","CA",0.00520502624511719
"90680","Stanton","CA",0.00468619598388672
"95367","Riverbank","CA",0.00687206665039062
"95368","Salida","CA",0.00693462890625
"95369","Snelling","CA",0.00747073425292969
"95370","Sonora","CA",0.00741776794433594
"95372","Soulsbyville","CA",0.00730430114746094
"95374","Stevinson","CA",0.00785218811035156
"95375","Strawberry","CA",0.00753145385742188
"95376","Tracy","CA",0.00670924926757813
"95377","Tracy","CA",0.00644752380371094
"95379","Tuolumne","CA",0.00739264526367187
"95380","Turlock","CA",0.00707324340820312
"95382","Turlock","CA",0.00771029113769531
"95383","Twain Harte","CA",0.00755536376953125
"95385","Vernalis","CA",0.00679667358398438
"95386","Waterford","CA",0.00717466796875
"95387","Westley","CA",0.00686959533691406
"95388","Winton","CA",0.00685583557128906
"95389","Yosemite National Park","CA",0.00559584289550781
"95391","Tracy","CA",0.00632813415527344
"95401","Santa Rosa","CA",0.00528885314941406
"95403","Santa Rosa","CA",0.00534616516113281
"95404","Santa Rosa","CA",0.00558045166015625
"95405","Santa Rosa","CA",0.00574700073242188
"95407","Santa Rosa","CA",0.00484455200195313
"95409","Santa Rosa","CA",0.00575226806640625
"95410","Albion","CA",0.00713931579589844
"90701","Artesia","CA",0.00490193664550781
"90703","Cerritos","CA",0.00475446655273438
"90704","Avalon","CA",0.00549625366210937
"90706","Bellflower","CA",0.00553627746582031
"90710","Harbor City","CA",0.00539560363769531
"93528","Johannesburg","CA",0.00758432800292969
"93529","June Lake","CA",0.00307740478515625
"93530","Keeler","CA",0.00692477111816406
"93531","Keene","CA",0.00828669982910156
"93532","Lake Hughes","CA",0.00607732177734375
"93534","Lancaster","CA",0.0061638330078125
"93535","Lancaster","CA",0.00606239196777344
"93536","Lancaster","CA",0.00605047119140625
"93541","Lee Vining","CA",0.00373596801757812
"93543","Littlerock","CA",0.00556596984863281
"93544","Llano","CA",0.00636378723144531
"93545","Lone Pine","CA",0.00684585266113281
"93546","Mammoth Lakes","CA",0.00234829360961914
"93549","Olancha","CA",0.00692477111816406
"93550","Palmdale","CA",0.00563723999023438
"93551","Palmdale","CA",0.00582034912109375
"93552","Palmdale","CA",0.00552144287109375
"93553","Pearblossom","CA",0.005642275390625
"93554","Randsburg","CA",0.00758432800292969
"93555","Ridgecrest","CA",0.00814021850585937
"93558","Red Mountain","CA",0.00868249572753906
"93560","Rosamond","CA",0.00758818603515625
"93561","Tehachapi","CA",0.00820700073242188
"93562","Trona","CA",0.0081587109375
"93563","Valyermo","CA",0.00615231201171875
"93591","Palmdale","CA",0.00585586120605469
"93592","Trona","CA",0.00692477111816406
"93601","Ahwahnee","CA",0.00792893005371094
"93602","Auberry","CA",0.00742467651367187
"93603","Badger","CA",0.00802712768554687
"93604","Bass Lake","CA",0.00789228820800781
"93605","Big Creek","CA",0.00766751831054687
"93606","Biola","CA",0.00601083801269531
"93608","Cantua Creek","CA",0.00605148803710938
"93609","Caruthers","CA",0.00623815551757812
"93610","Chowchilla","CA",0.00680968933105469
"93611","Clovis","CA",0.00702953979492188
"93612","Clovis","CA",0.00692067932128906
"93614","Coarsegold","CA",0.0076137744140625
"93615","Cutler","CA",0.00626771301269531
"93616","Del Rey","CA",0.00605815063476562
"93618","Dinuba","CA",0.00649136840820312
"93619","Clovis","CA",0.00718932983398437
"93620","Dos Palos","CA",0.00678809814453125
"93621","Dunlap","CA",0.00708982360839844
"93622","Firebaugh","CA",0.00621021240234375
"93623","Fish Camp","CA",0.00522017578125
"93624","Five Points","CA",0.00625000305175781
"93625","Fowler","CA",0.00618166931152344
"93626","Friant","CA",0.007208544921875
"93627","Helm","CA",0.00623249938964844
"93628","Hume","CA",0.00579109069824219
"93630","Kerman","CA",0.0062998046875
"93631","Kingsburg","CA",0.00684053039550781
"93633","Kings Canyon National Pk","CA",0.00802712768554687
"93634","Lakeshore","CA",0.00734396118164062
"93635","Los Banos","CA",0.00673313781738281
"93636","Madera","CA",0.0070088671875
"93637","Madera","CA",0.00641450073242187
"93638","Madera","CA",0.00624535766601562
"93640","Mendota","CA",0.00601290100097656
"93641","Miramonte","CA",0.00669899353027344
"93643","North Fork","CA",0.00706635070800781
"93644","Oakhurst","CA",0.00771923706054688
"93645","O Neals","CA",0.00733557250976562
"93646","Orange Cove","CA",0.0061181640625
"93647","Orosi","CA",0.00622772216796875
"93648","Parlier","CA",0.0060231787109375
"93650","Fresno","CA",0.00614947021484375
"93651","Prather","CA",0.0071372900390625
"93652","Raisin City","CA",0.00622890441894531
"93653","Raymond","CA",0.0073105029296875
"93654","Piedra","CA",0.00639183166503906
"93656","Burrel","CA",0.00654565368652344
"93657","Sanger","CA",0.00639674743652344
"93660","San Joaquin","CA",0.00616629577636719
"93662","Selma","CA",0.0061265478515625
"93664","Shaver Lake","CA",0.00767708618164062
"93665","South Dos Palos","CA",0.00721244689941406
"93666","Sultana","CA",0.00635612548828125
"93667","Tollhouse","CA",0.0072310009765625
"93668","Tranquillity","CA",0.00641867858886719
"93669","Wishon","CA",0.00722633361816406
"93673","Traver","CA",0.00625413818359375
"93675","Squaw Valley","CA",0.00720091491699219
"93701","Fresno","CA",0.00655241333007813
"93702","Fresno","CA",0.00625049377441406
"93703","Fresno","CA",0.00640301208496094
"93704","Fresno","CA",0.0070239453125
"93705","Fresno","CA",0.00692386962890625
"93706","Fresno","CA",0.00675279907226563
"93710","Fresno","CA",0.00691182434082031
"93711","Fresno","CA",0.00715759338378906
"93720","Fresno","CA",0.00701615844726563
"93721","Fresno","CA",0.00679962219238281
"93722","Fresno","CA",0.00673576599121094
"93723","Fresno","CA",0.00661118835449219
"93402","Los Osos","CA",0.00591348388671875
"93725","Fresno","CA",0.00630688903808594
"93726","Fresno","CA",0.00681658020019531
"93727","Fresno","CA",0.00654224365234375
"93728","Fresno","CA",0.00674538818359375
"93730","Fresno","CA",0.00704815124511719
"93901","Salinas","CA",0.00552302062988281
"93905","Salinas","CA",0.00533455383300781
"93906","Salinas","CA",0.00532296325683594
"93907","Salinas","CA",0.00546432861328125
"93908","Salinas","CA",0.00579348022460937
"93920","Big Sur","CA",0.00586806945800781
"93921","Carmel By the Sea","CA",0.00587867919921875
"93923","Carmel","CA",0.00588887451171875
"93924","Carmel Valley","CA",0.00582663391113281
"93925","Chualar","CA",0.005377919921875
"93926","Gonzales","CA",0.00534813415527344
"93927","Greenfield","CA",0.00537742553710938
"93928","Jolon","CA",0.00572977844238281
"93930","King City","CA",0.00537851806640625
"93932","Lockwood","CA",0.0057477783203125
"93933","Marina","CA",0.00520526672363281
"93940","Monterey","CA",0.00562169799804688
"93943","Monterey","CA",0.0058439794921875
"93950","Pacific Grove","CA",0.00583655639648438
"93953","Pebble Beach","CA",0.00586159057617187
"93954","San Lucas","CA",0.00547158325195313
"93955","Seaside","CA",0.00530525512695313
"93960","Soledad","CA",0.00547042846679687
"93962","Spreckels","CA",0.00550054992675781
"94002","Belmont","CA",0.00467243804931641
"94005","Brisbane","CA",0.00450006042480469
"94010","Burlingame","CA",0.00471125030517578
"94014","Daly City","CA",0.00404876281738281
"94015","Daly City","CA",0.00411517700195313
"94019","El Granada","CA",0.0049128662109375
"94020","La Honda","CA",0.00517501770019531
"94021","Loma Mar","CA",0.00518166748046875
"94022","Los Altos","CA",0.00482483154296875
"94024","Los Altos","CA",0.00479477416992188
"94025","Menlo Park","CA",0.00489586456298828
"94027","Atherton","CA",0.00497050689697266
"94028","Portola Valley","CA",0.00504484161376953
"94030","Millbrae","CA",0.00427555725097656
"94037","Montara","CA",0.00525841796875
"94038","Moss Beach","CA",0.00497018585205078
"94040","Mountain View","CA",0.00466649841308594
"94041","Mountain View","CA",0.00485175109863281
"94043","Mountain View","CA",0.00475910583496094
"94044","Pacifica","CA",0.00464272186279297
"94060","Pescadero","CA",0.00499380950927734
"94061","Redwood City","CA",0.00473605651855469
"94062","Redwood City","CA",0.00506165008544922
"94063","Redwood City","CA",0.00434716125488281
"94065","Redwood City","CA",0.00439653869628906
"94066","San Bruno","CA",0.00435367370605469
"94070","San Carlos","CA",0.00493490844726562
"94074","San Gregorio","CA",0.00553202392578125
"94080","South San Francisco","CA",0.00410594543457031
"94085","Sunnyvale","CA",0.00454688018798828
"94086","Sunnyvale","CA",0.00440187225341797
"94087","Sunnyvale","CA",0.0044076513671875
"94089","Sunnyvale","CA",0.00444167633056641
"94102","San Francisco","CA",0.00542457824707031
"94103","San Francisco","CA",0.0052942919921875
"94104","San Francisco","CA",0.00481334411621094
"94105","San Francisco","CA",0.00487315643310547
"94107","San Francisco","CA",0.00523261291503906
"94108","San Francisco","CA",0.00477090301513672
"94109","San Francisco","CA",0.00526581298828125
"94110","San Francisco","CA",0.00516628540039062
"94111","San Francisco","CA",0.00501959106445312
"94112","San Francisco","CA",0.00469554992675781
"94114","San Francisco","CA",0.00532759216308594
"92004","Borrego Springs","CA",0.00597199401855469
"92007","Cardiff By the Sea","CA",0.00609576782226562
"92008","Carlsbad","CA",0.00582975219726563
"94115","San Francisco","CA",0.00558828857421875
"94116","San Francisco","CA",0.00469635345458984
"94117","San Francisco","CA",0.00547407104492187
"92009","Carlsbad","CA",0.00575865966796875
"92010","Carlsbad","CA",0.00578146362304688
"92011","Carlsbad","CA",0.00582083923339844
"92014","Del Mar","CA",0.00593984558105469
"92019","El Cajon","CA",0.00575944885253906
"92020","El Cajon","CA",0.00569053039550781
"92021","El Cajon","CA",0.00560983215332031
"92024","Encinitas","CA",0.00591973571777344
"92025","Escondido","CA",0.00529562866210938
"92026","Escondido","CA",0.00546031127929688
"92027","Escondido","CA",0.00529736450195312
"92028","Fallbrook","CA",0.00565893371582031
"92029","Escondido","CA",0.00573266662597656
"92036","Julian","CA",0.00591117858886719
"92037","La Jolla","CA",0.00483971649169922
"92040","Lakeside","CA",0.00583747192382812
"92054","Oceanside","CA",0.0055441015625
"92055","Camp Pendleton","CA",0.00595203247070313
"92056","Oceanside","CA",0.00563340148925781
"92057","Oceanside","CA",0.00545772705078125
"92058","Oceanside","CA",0.005626513671875
"92059","Pala","CA",0.00522776306152344
"92060","Palomar Mountain","CA",0.00598243286132813
"92061","Pauma Valley","CA",0.00476862762451172
"92064","Poway","CA",0.00562283752441406
"92065","Ramona","CA",0.00579947387695313
"92066","Ranchita","CA",0.00567121459960938
"92067","Rancho Santa Fe","CA",0.00596104309082031
"92069","San Marcos","CA",0.00529648864746094
"92070","Santa Ysabel","CA",0.0054379296875
"92071","Santee","CA",0.00577328857421875
"92075","Solana Beach","CA",0.00583599792480469
"92078","San Marcos","CA",0.0055956884765625
"92081","Vista","CA",0.00565441040039062
"92082","Valley Center","CA",0.00568064697265625
"92083","Vista","CA",0.00532760070800781
"92084","Vista","CA",0.00551098510742187
"92086","Warner Springs","CA",0.00573960754394531
"92091","Rancho Santa Fe","CA",0.00599910766601562
"92101","San Diego","CA",0.00577283569335937
"92102","San Diego","CA",0.00530066223144531
"92103","San Diego","CA",0.00587253173828125
"92104","San Diego","CA",0.00563709411621094
"92105","San Diego","CA",0.005180625
"92106","San Diego","CA",0.00586830078125
"92107","San Diego","CA",0.00592751586914063
"92108","San Diego","CA",0.0056585595703125
"92109","San Diego","CA",0.005969052734375
"92110","San Diego","CA",0.005785224609375
"92111","San Diego","CA",0.00528888000488281
"92113","San Diego","CA",0.00524559509277344
"92114","San Diego","CA",0.00521161010742188
"92115","San Diego","CA",0.00552440368652344
"92116","San Diego","CA",0.00570159240722656
"92117","San Diego","CA",0.00558072631835937
"92118","Coronado","CA",0.005973388671875
"92119","San Diego","CA",0.00577953063964844
"92120","San Diego","CA",0.00579357849121094
"92121","San Diego","CA",0.00531194946289062
"92122","San Diego","CA",0.00528556701660156
"92123","San Diego","CA",0.00540922180175781
"92124","San Diego","CA",0.00554675598144531
"92126","San Diego","CA",0.00481427307128906
"92127","San Diego","CA",0.00523875244140625
"92128","San Diego","CA",0.00541831665039063
"92129","San Diego","CA",0.00519429870605469
"95448","Healdsburg","CA",0.00558412414550781
"95449","Hopland","CA",0.00704272094726563
"95450","Jenner","CA",0.00614361694335938
"95451","Kelseyville","CA",0.00875153198242187
"95452","Kenwood","CA",0.00630642700195313
